QuoteId,QuoteNumber,QuoteName,PartnerAccountName,EndUserAccountName,QuoteDate,ProductSKU,ProductName,MSRP,Quantity,DiscountPercent,NetPrice
Q0428,QT-2024-0428,UrbanRetail 7 - Solution #428,SkylineSecurity 61,UrbanRetail 7,2024-01-20,LIC-CLOUD,Cloud Storage 1TB,149,9,23.43,1026.82
Q1011,QT-2024-1011,VertexSecurity 11 - Solution #1011,Prime Telecom 29,VertexSecurity 11,2024-01-22,CAM-360X,360° Dome Camera,499,2,11.73,880.97
Q1011,QT-2024-1011,VertexSecurity 11 - Solution #1011,Prime Telecom 29,VertexSecurity 11,2024-01-22,RAD-100,Radio Handheld Basic,299,20,20.86,4732.75
Q1011,QT-2024-1011,VertexSecurity 11 - Solution #1011,Prime Telecom 29,VertexSecurity 11,2024-01-22,RAD-100,Radio Handheld Basic,299,8,11.37,2119.94
Q1011,QT-2024-1011,VertexSecurity 11 - Solution #1011,Prime Telecom 29,VertexSecurity 11,2024-01-22,SRV-PRO,Processing Server Large,5999,6,16.0,30233.74
Q0200,QT-2024-0200,Pioneer Solutions 1 - Solution #200,UrbanSecurity 32,Pioneer Solutions 1,2024-01-23,RAD-100,Radio Handheld Basic,299,2,9.38,541.91
Q0511,QT-2024-0511,MetroMart Holdings - Solution #511,Pioneer Stores 37,MetroMart Holdings,2024-01-23,CAM-1000,Indoor 1080p Camera,199,26,34.12,3408.77
Q1211,QT-2024-1211,Summit Stores 79 - Solution #1211,Quantum Group 87,Summit Stores 79,2024-01-23,LIC-ANALYTICS,Analytics License Per Device,99,16,3.62,1526.72
Q1211,QT-2024-1211,Summit Stores 79 - Solution #1211,Quantum Group 87,Summit Stores 79,2024-01-23,CAM-1000,Indoor 1080p Camera,199,11,16.26,1833.13
Q1211,QT-2024-1211,Summit Stores 79 - Solution #1211,Quantum Group 87,Summit Stores 79,2024-01-23,SRV-PRO,Processing Server Large,5999,9,0.71,53609.62
Q1549,QT-2024-1549,PrimeRetail 11 - Solution #1549,Skyline Logistics 52,PrimeRetail 11,2024-01-23,RAD-200,Radio Handheld Pro,499,5,20.71,1978.26
Q1549,QT-2024-1549,PrimeRetail 11 - Solution #1549,Skyline Logistics 52,PrimeRetail 11,2024-01-23,CAM-1000,Indoor 1080p Camera,199,18,10.56,3203.57
Q1549,QT-2024-1549,PrimeRetail 11 - Solution #1549,Skyline Logistics 52,PrimeRetail 11,2024-01-23,CAM-1000,Indoor 1080p Camera,199,13,17.07,2145.4
Q0818,QT-2024-0818,NovaCity Infrastructure - Solution #818,Summit Stores 85,NovaCity Infrastructure,2024-01-24,RAD-200,Radio Handheld Pro,499,20,16.63,8319.91
Q0818,QT-2024-0818,NovaCity Infrastructure - Solution #818,Summit Stores 85,NovaCity Infrastructure,2024-01-24,ACC-MOUNT,Universal Wall Mount,39,5,17.63,160.62
Q1053,QT-2024-1053,Sunset Retail Group - Solution #1053,Prime Holdings 31,Sunset Retail Group,2024-01-24,CAM-360X,360° Dome Camera,499,7,56.09,1533.95
Q1053,QT-2024-1053,Sunset Retail Group - Solution #1053,Prime Holdings 31,Sunset Retail Group,2024-01-24,LIC-CLOUD,Cloud Storage 1TB,149,24,47.99,1860.01
Q1053,QT-2024-1053,Sunset Retail Group - Solution #1053,Prime Holdings 31,Sunset Retail Group,2024-01-24,CAM-360X,360° Dome Camera,499,8,32.85,2680.44
Q1178,QT-2024-1178,Summit Services 77 - Solution #1178,Pioneer Group 14,Summit Services 77,2024-01-24,SRV-EDGE,Edge Server Small,2499,5,23.05,9615.12
Q1178,QT-2024-1178,Summit Services 77 - Solution #1178,Pioneer Group 14,Summit Services 77,2024-01-24,RAD-200,Radio Handheld Pro,499,11,24.55,4141.47
Q1178,QT-2024-1178,Summit Services 77 - Solution #1178,Pioneer Group 14,Summit Services 77,2024-01-24,RAD-100,Radio Handheld Basic,299,5,0.43,1488.6
Q1178,QT-2024-1178,Summit Services 77 - Solution #1178,Pioneer Group 14,Summit Services 77,2024-01-24,CAM-360X,360° Dome Camera,499,12,24.86,4499.13
Q0823,QT-2024-0823,TinyMart Two - Solution #823,Everline Solutions 40,TinyMart Two,2024-01-25,RAD-100,Radio Handheld Basic,299,2,73.13,160.67
Q1457,QT-2024-1457,Sunset Retail Group - Solution #1457,Orion Services 30,Sunset Retail Group,2024-01-25,RAD-100,Radio Handheld Basic,299,9,43.75,1513.73
Q1457,QT-2024-1457,Sunset Retail Group - Solution #1457,Orion Services 30,Sunset Retail Group,2024-01-25,CAM-1000,Indoor 1080p Camera,199,28,56.37,2431.1
Q1457,QT-2024-1457,Sunset Retail Group - Solution #1457,Orion Services 30,Sunset Retail Group,2024-01-25,LIC-CLOUD,Cloud Storage 1TB,149,11,59.51,663.66
Q1457,QT-2024-1457,Sunset Retail Group - Solution #1457,Orion Services 30,Sunset Retail Group,2024-01-25,CAM-360X,360° Dome Camera,499,28,59.71,5629.86
Q1457,QT-2024-1457,Sunset Retail Group - Solution #1457,Orion Services 30,Sunset Retail Group,2024-01-25,SRV-EDGE,Edge Server Small,2499,7,40.53,10403.89
Q0705,QT-2024-0705,PrimeRetail 11 - Solution #705,Quantum Group 34,PrimeRetail 11,2024-01-26,CAM-1000,Indoor 1080p Camera,199,4,7.5,736.32
Q0705,QT-2024-0705,PrimeRetail 11 - Solution #705,Quantum Group 34,PrimeRetail 11,2024-01-26,CAM-360X,360° Dome Camera,499,8,21.04,3151.96
Q0705,QT-2024-0705,PrimeRetail 11 - Solution #705,Quantum Group 34,PrimeRetail 11,2024-01-26,LIC-ANALYTICS,Analytics License Per Device,99,15,21.48,1165.98
Q0705,QT-2024-0705,PrimeRetail 11 - Solution #705,Quantum Group 34,PrimeRetail 11,2024-01-26,RAD-100,Radio Handheld Basic,299,1,4.62,285.19
Q0027,QT-2024-0027,BlueShield Government Ops - Solution #27,Skyline Services 17,BlueShield Government Ops,2024-01-27,RAD-200,Radio Handheld Pro,499,5,7.96,2296.34
Q0027,QT-2024-0027,BlueShield Government Ops - Solution #27,Skyline Services 17,BlueShield Government Ops,2024-01-27,CAM-1000,Indoor 1080p Camera,199,28,12.16,4894.65
Q0274,QT-2024-0274,UrbanSecurity 93 - Solution #274,SkylineSecurity 61,UrbanSecurity 93,2024-01-27,CAM-360X,360° Dome Camera,499,20,3.88,9592.59
Q0727,QT-2024-0727,Summit Stores 79 - Solution #727,Quantum Group 38,Summit Stores 79,2024-01-27,LIC-CLOUD,Cloud Storage 1TB,149,9,20.26,1069.37
Q0727,QT-2024-0727,Summit Stores 79 - Solution #727,Quantum Group 38,Summit Stores 79,2024-01-27,LIC-ANALYTICS,Analytics License Per Device,99,11,18.14,891.4
Q0727,QT-2024-0727,Summit Stores 79 - Solution #727,Quantum Group 38,Summit Stores 79,2024-01-27,LIC-CLOUD,Cloud Storage 1TB,149,2,20.18,237.85
Q1202,QT-2024-1202,Evergreen Health Network - Solution #1202,Quantum Holdings 34,Evergreen Health Network,2024-01-27,RAD-100,Radio Handheld Basic,299,20,16.33,5003.35
Q1202,QT-2024-1202,Evergreen Health Network - Solution #1202,Quantum Holdings 34,Evergreen Health Network,2024-01-27,LIC-ANALYTICS,Analytics License Per Device,99,10,19.32,798.77
Q1202,QT-2024-1202,Evergreen Health Network - Solution #1202,Quantum Holdings 34,Evergreen Health Network,2024-01-27,RAD-100,Radio Handheld Basic,299,7,10.09,1881.77
Q1202,QT-2024-1202,Evergreen Health Network - Solution #1202,Quantum Holdings 34,Evergreen Health Network,2024-01-27,RAD-100,Radio Handheld Basic,299,29,16.02,7282.32
Q0421,QT-2024-0421,Urban Holdings 7 - Solution #421,Summit Telecom 12,Urban Holdings 7,2024-01-28,SRV-EDGE,Edge Server Small,2499,5,7.57,11549.28
Q0421,QT-2024-0421,Urban Holdings 7 - Solution #421,Summit Telecom 12,Urban Holdings 7,2024-01-28,LIC-ANALYTICS,Analytics License Per Device,99,17,19.19,1360.04
Q0421,QT-2024-0421,Urban Holdings 7 - Solution #421,Summit Telecom 12,Urban Holdings 7,2024-01-28,RAD-100,Radio Handheld Basic,299,16,12.26,4197.66
Q0421,QT-2024-0421,Urban Holdings 7 - Solution #421,Summit Telecom 12,Urban Holdings 7,2024-01-28,RAD-100,Radio Handheld Basic,299,18,13.67,4646.52
Q0421,QT-2024-0421,Urban Holdings 7 - Solution #421,Summit Telecom 12,Urban Holdings 7,2024-01-28,CAM-1000,Indoor 1080p Camera,199,14,22.0,2172.99
Q0525,QT-2024-0525,MetroMart Holdings - Solution #525,Quantum Services 33,MetroMart Holdings,2024-01-28,RAD-100,Radio Handheld Basic,299,12,38.73,2198.25
Q0525,QT-2024-0525,MetroMart Holdings - Solution #525,Quantum Services 33,MetroMart Holdings,2024-01-28,RAD-200,Radio Handheld Pro,499,19,31.72,6473.29
Q0525,QT-2024-0525,MetroMart Holdings - Solution #525,Quantum Services 33,MetroMart Holdings,2024-01-28,RAD-200,Radio Handheld Pro,499,10,39.8,3003.82
Q0525,QT-2024-0525,MetroMart Holdings - Solution #525,Quantum Services 33,MetroMart Holdings,2024-01-28,LIC-CLOUD,Cloud Storage 1TB,149,17,34.71,1653.77
Q0851,QT-2024-0851,BlueShield Government Ops - Solution #851,Quantum Group 34,BlueShield Government Ops,2024-01-28,LIC-ANALYTICS,Analytics License Per Device,99,17,5.43,1591.58
Q1181,QT-2024-1181,Evergreen Health Network - Solution #1181,Quantum Services 33,Evergreen Health Network,2024-01-28,CAM-1000,Indoor 1080p Camera,199,20,20.81,3151.64
Q1181,QT-2024-1181,Evergreen Health Network - Solution #1181,Quantum Services 33,Evergreen Health Network,2024-01-28,RAD-100,Radio Handheld Basic,299,16,15.44,4045.24
Q1643,QT-2024-1643,Urban Holdings 7 - Solution #1643,UrbanSecurity 32,Urban Holdings 7,2024-01-28,RAD-100,Radio Handheld Basic,299,19,1.42,5600.59
Q1643,QT-2024-1643,Urban Holdings 7 - Solution #1643,UrbanSecurity 32,Urban Holdings 7,2024-01-28,LIC-ANALYTICS,Analytics License Per Device,99,14,7.91,1276.38
Q1322,QT-2024-1322,Messy Data Corp - Solution #1322,Orion Services 69,Messy Data Corp,2024-01-29,ACC-MOUNT,Universal Wall Mount,39,3,64.87,41.11
Q1322,QT-2024-1322,Messy Data Corp - Solution #1322,Orion Services 69,Messy Data Corp,2024-01-29,SRV-EDGE,Edge Server Small,2499,2,54.1,2294.25
Q1322,QT-2024-1322,Messy Data Corp - Solution #1322,Orion Services 69,Messy Data Corp,2024-01-29,LIC-ANALYTICS,Analytics License Per Device,99,1,77.63,22.15
Q1322,QT-2024-1322,Messy Data Corp - Solution #1322,Orion Services 69,Messy Data Corp,2024-01-29,SRV-PRO,Processing Server Large,5999,3,67.72,5809.66
Q1322,QT-2024-1322,Messy Data Corp - Solution #1322,Orion Services 69,Messy Data Corp,2024-01-29,RAD-100,Radio Handheld Basic,299,3,43.67,505.3
Q0005,QT-2024-0005,Urban Holdings 7 - Solution #5,Skyline Stores 72,Urban Holdings 7,2024-01-30,SRV-PRO,Processing Server Large,5999,10,13.77,51728.79
Q0005,QT-2024-0005,Urban Holdings 7 - Solution #5,Skyline Stores 72,Urban Holdings 7,2024-01-30,CAM-1000,Indoor 1080p Camera,199,4,11.54,704.17
Q0379,QT-2024-0379,Pioneer Holdings 88 - Solution #379,Orion Telecom 63,Pioneer Holdings 88,2024-01-30,LIC-CLOUD,Cloud Storage 1TB,149,15,14.82,1903.83
Q0686,QT-2024-0686,Noisy Demand Inc - Solution #686,SkylineSecurity 61,Noisy Demand Inc,2024-01-30,RAD-100,Radio Handheld Basic,299,1,77.08,68.54
Q0686,QT-2024-0686,Noisy Demand Inc - Solution #686,SkylineSecurity 61,Noisy Demand Inc,2024-01-30,CAM-1000,Indoor 1080p Camera,199,2,48.48,205.04
Q0686,QT-2024-0686,Noisy Demand Inc - Solution #686,SkylineSecurity 61,Noisy Demand Inc,2024-01-30,RAD-100,Radio Handheld Basic,299,2,60.32,237.3
Q0686,QT-2024-0686,Noisy Demand Inc - Solution #686,SkylineSecurity 61,Noisy Demand Inc,2024-01-30,CAM-1000,Indoor 1080p Camera,199,2,54.79,179.93
Q0857,QT-2024-0857,SummitRetail 39 - Solution #857,Orion Services 69,SummitRetail 39,2024-01-30,LIC-CLOUD,Cloud Storage 1TB,149,2,18.37,243.25
Q0035,QT-2024-0035,Sunset Retail Group - Solution #35,SkylineSecurity 61,Sunset Retail Group,2024-02-01,RAD-100,Radio Handheld Basic,299,19,40.23,3395.71
Q0035,QT-2024-0035,Sunset Retail Group - Solution #35,SkylineSecurity 61,Sunset Retail Group,2024-02-01,RAD-100,Radio Handheld Basic,299,28,39.73,5045.68
Q1113,QT-2024-1113,Urban Logistics 34 - Solution #1113,Skyline Group 32,Urban Logistics 34,2024-02-01,RAD-100,Radio Handheld Basic,299,8,13.0,2081.04
Q1113,QT-2024-1113,Urban Logistics 34 - Solution #1113,Skyline Group 32,Urban Logistics 34,2024-02-01,SRV-EDGE,Edge Server Small,2499,20,22.7,38636.29
Q0601,QT-2024-0601,MetroMart Holdings - Solution #601,PioneerSecurity 77,MetroMart Holdings,2024-02-02,ACC-MOUNT,Universal Wall Mount,39,13,33.56,336.83
Q0601,QT-2024-0601,MetroMart Holdings - Solution #601,PioneerSecurity 77,MetroMart Holdings,2024-02-02,RAD-100,Radio Handheld Basic,299,20,53.99,2751.12
Q0601,QT-2024-0601,MetroMart Holdings - Solution #601,PioneerSecurity 77,MetroMart Holdings,2024-02-02,SRV-PRO,Processing Server Large,5999,15,52.53,42713.45
Q0601,QT-2024-0601,MetroMart Holdings - Solution #601,PioneerSecurity 77,MetroMart Holdings,2024-02-02,LIC-ANALYTICS,Analytics License Per Device,99,17,45.06,924.71
Q1433,QT-2024-1433,Pioneer Solutions 1 - Solution #1433,Vertex Stores 81,Pioneer Solutions 1,2024-02-02,RAD-100,Radio Handheld Basic,299,14,18.04,3431.01
Q1433,QT-2024-1433,Pioneer Solutions 1 - Solution #1433,Vertex Stores 81,Pioneer Solutions 1,2024-02-02,RAD-100,Radio Handheld Basic,299,14,23.96,3183.0
Q1479,QT-2024-1479,Sunset Retail Group - Solution #1479,VertexSecurity 93,Sunset Retail Group,2024-02-02,SRV-EDGE,Edge Server Small,2499,14,35.82,22452.39
Q1479,QT-2024-1479,Sunset Retail Group - Solution #1479,VertexSecurity 93,Sunset Retail Group,2024-02-02,LIC-ANALYTICS,Analytics License Per Device,99,11,56.29,476.0
Q1479,QT-2024-1479,Sunset Retail Group - Solution #1479,VertexSecurity 93,Sunset Retail Group,2024-02-02,ACC-MOUNT,Universal Wall Mount,39,10,59.11,159.48
Q0024,QT-2024-0024,Skyline Holdings 95 - Solution #24,EverlineRetail 80,Skyline Holdings 95,2024-02-03,RAD-100,Radio Handheld Basic,299,8,21.39,1880.44
Q0024,QT-2024-0024,Skyline Holdings 95 - Solution #24,EverlineRetail 80,Skyline Holdings 95,2024-02-03,SRV-PRO,Processing Server Large,5999,18,22.54,83640.26
Q0024,QT-2024-0024,Skyline Holdings 95 - Solution #24,EverlineRetail 80,Skyline Holdings 95,2024-02-03,CAM-1000,Indoor 1080p Camera,199,9,4.75,1706.01
Q0024,QT-2024-0024,Skyline Holdings 95 - Solution #24,EverlineRetail 80,Skyline Holdings 95,2024-02-03,LIC-ANALYTICS,Analytics License Per Device,99,15,2.29,1450.97
Q0325,QT-2024-0325,SkylineRetail 12 - Solution #325,Skyline Stores 72,SkylineRetail 12,2024-02-03,RAD-100,Radio Handheld Basic,299,3,1.23,886.0
Q0325,QT-2024-0325,SkylineRetail 12 - Solution #325,Skyline Stores 72,SkylineRetail 12,2024-02-03,CAM-360X,360° Dome Camera,499,10,15.28,4227.67
Q0325,QT-2024-0325,SkylineRetail 12 - Solution #325,Skyline Stores 72,SkylineRetail 12,2024-02-03,RAD-200,Radio Handheld Pro,499,18,4.44,8583.61
Q1079,QT-2024-1079,UrbanSecurity 93 - Solution #1079,Vertex Stores 81,UrbanSecurity 93,2024-02-03,LIC-ANALYTICS,Analytics License Per Device,99,1,21.57,77.64
Q1508,QT-2024-1508,Evergreen Health Network - Solution #1508,NovaRetail 97,Evergreen Health Network,2024-02-03,LIC-CLOUD,Cloud Storage 1TB,149,23,8.83,3124.47
Q1508,QT-2024-1508,Evergreen Health Network - Solution #1508,NovaRetail 97,Evergreen Health Network,2024-02-03,LIC-CLOUD,Cloud Storage 1TB,149,16,21.27,1876.9
Q1508,QT-2024-1508,Evergreen Health Network - Solution #1508,NovaRetail 97,Evergreen Health Network,2024-02-03,RAD-100,Radio Handheld Basic,299,10,5.11,2837.17
Q1508,QT-2024-1508,Evergreen Health Network - Solution #1508,NovaRetail 97,Evergreen Health Network,2024-02-03,CAM-360X,360° Dome Camera,499,16,6.14,7493.54
Q1508,QT-2024-1508,Evergreen Health Network - Solution #1508,NovaRetail 97,Evergreen Health Network,2024-02-03,CAM-360X,360° Dome Camera,499,16,20.4,6355.28
Q1157,QT-2024-1157,Pioneer Stores 68 - Solution #1157,Skyline Logistics 52,Pioneer Stores 68,2024-02-04,RAD-200,Radio Handheld Pro,499,6,17.05,2483.53
Q1157,QT-2024-1157,Pioneer Stores 68 - Solution #1157,Skyline Logistics 52,Pioneer Stores 68,2024-02-04,RAD-100,Radio Handheld Basic,299,17,13.12,4416.12
Q1157,QT-2024-1157,Pioneer Stores 68 - Solution #1157,Skyline Logistics 52,Pioneer Stores 68,2024-02-04,RAD-200,Radio Handheld Pro,499,16,3.6,7696.43
Q1157,QT-2024-1157,Pioneer Stores 68 - Solution #1157,Skyline Logistics 52,Pioneer Stores 68,2024-02-04,SRV-PRO,Processing Server Large,5999,8,10.58,42915.98
Q1337,QT-2024-1337,Prime Telecom 28 - Solution #1337,PioneerSecurity 77,Prime Telecom 28,2024-02-04,RAD-100,Radio Handheld Basic,299,6,6.63,1675.09
Q1337,QT-2024-1337,Prime Telecom 28 - Solution #1337,PioneerSecurity 77,Prime Telecom 28,2024-02-04,CAM-360X,360° Dome Camera,499,10,5.8,4700.59
Q1337,QT-2024-1337,Prime Telecom 28 - Solution #1337,PioneerSecurity 77,Prime Telecom 28,2024-02-04,RAD-200,Radio Handheld Pro,499,17,18.54,6910.57
Q0398,QT-2024-0398,SkylineRetail 12 - Solution #398,Skyline Services 17,SkylineRetail 12,2024-02-05,RAD-100,Radio Handheld Basic,299,18,24.39,4069.51
Q0398,QT-2024-0398,SkylineRetail 12 - Solution #398,Skyline Services 17,SkylineRetail 12,2024-02-05,CAM-360X,360° Dome Camera,499,1,10.11,448.53
Q0954,QT-2024-0954,Urban Logistics 34 - Solution #954,Urban Solutions 78,Urban Logistics 34,2024-02-05,LIC-ANALYTICS,Analytics License Per Device,99,2,22.08,154.28
Q0954,QT-2024-0954,Urban Logistics 34 - Solution #954,Urban Solutions 78,Urban Logistics 34,2024-02-05,SRV-PRO,Processing Server Large,5999,5,12.42,26270.55
Q0954,QT-2024-0954,Urban Logistics 34 - Solution #954,Urban Solutions 78,Urban Logistics 34,2024-02-05,CAM-360X,360° Dome Camera,499,4,13.07,1735.13
Q0954,QT-2024-0954,Urban Logistics 34 - Solution #954,Urban Solutions 78,Urban Logistics 34,2024-02-05,RAD-100,Radio Handheld Basic,299,12,24.31,2715.83
Q0954,QT-2024-0954,Urban Logistics 34 - Solution #954,Urban Solutions 78,Urban Logistics 34,2024-02-05,RAD-100,Radio Handheld Basic,299,3,12.31,786.57
Q1426,QT-2024-1426,MetroMart Holdings - Solution #1426,EverlineRetail 80,MetroMart Holdings,2024-02-05,RAD-200,Radio Handheld Pro,499,21,57.03,4502.37
Q1426,QT-2024-1426,MetroMart Holdings - Solution #1426,EverlineRetail 80,MetroMart Holdings,2024-02-05,RAD-200,Radio Handheld Pro,499,11,46.45,2939.29
Q1426,QT-2024-1426,MetroMart Holdings - Solution #1426,EverlineRetail 80,MetroMart Holdings,2024-02-05,RAD-100,Radio Handheld Basic,299,28,40.77,4958.37
Q1426,QT-2024-1426,MetroMart Holdings - Solution #1426,EverlineRetail 80,MetroMart Holdings,2024-02-05,RAD-200,Radio Handheld Pro,499,28,37.02,8799.41
Q1426,QT-2024-1426,MetroMart Holdings - Solution #1426,EverlineRetail 80,MetroMart Holdings,2024-02-05,RAD-100,Radio Handheld Basic,299,29,44.25,4834.35
Q0725,QT-2024-0725,Urban Holdings 7 - Solution #725,NovaRetail 20,Urban Holdings 7,2024-02-06,SRV-EDGE,Edge Server Small,2499,15,37.54,23411.3
Q0725,QT-2024-0725,Urban Holdings 7 - Solution #725,NovaRetail 20,Urban Holdings 7,2024-02-06,RAD-100,Radio Handheld Basic,299,19,9.6,5135.37
Q0725,QT-2024-0725,Urban Holdings 7 - Solution #725,NovaRetail 20,Urban Holdings 7,2024-02-06,CAM-1000,Indoor 1080p Camera,199,9,21.36,1408.36
Q0725,QT-2024-0725,Urban Holdings 7 - Solution #725,NovaRetail 20,Urban Holdings 7,2024-02-06,CAM-1000,Indoor 1080p Camera,199,13,28.09,1860.42
Q0471,QT-2024-0471,Urban Stores 21 - Solution #471,VertexSecurity 93,Urban Stores 21,2024-02-07,LIC-CLOUD,Cloud Storage 1TB,149,2,24.44,225.16
Q0471,QT-2024-0471,Urban Stores 21 - Solution #471,VertexSecurity 93,Urban Stores 21,2024-02-07,LIC-ANALYTICS,Analytics License Per Device,99,17,24.32,1273.75
Q0712,QT-2024-0712,PrimeRetail 11 - Solution #712,Quantum Services 33,PrimeRetail 11,2024-02-08,LIC-ANALYTICS,Analytics License Per Device,99,20,27.61,1433.3
Q0712,QT-2024-0712,PrimeRetail 11 - Solution #712,Quantum Services 33,PrimeRetail 11,2024-02-08,CAM-360X,360° Dome Camera,499,15,9.44,6778.36
Q0712,QT-2024-0712,PrimeRetail 11 - Solution #712,Quantum Services 33,PrimeRetail 11,2024-02-08,RAD-200,Radio Handheld Pro,499,7,4.89,3322.09
Q0712,QT-2024-0712,PrimeRetail 11 - Solution #712,Quantum Services 33,PrimeRetail 11,2024-02-08,SRV-EDGE,Edge Server Small,2499,8,5.03,18986.44
Q0732,QT-2024-0732,MetroMart Holdings - Solution #732,Urban Solutions 93,MetroMart Holdings,2024-02-09,RAD-200,Radio Handheld Pro,499,6,46.6,1598.73
Q0732,QT-2024-0732,MetroMart Holdings - Solution #732,Urban Solutions 93,MetroMart Holdings,2024-02-09,RAD-100,Radio Handheld Basic,299,27,59.76,3248.65
Q0732,QT-2024-0732,MetroMart Holdings - Solution #732,Urban Solutions 93,MetroMart Holdings,2024-02-09,ACC-MOUNT,Universal Wall Mount,39,5,50.35,96.81
Q0732,QT-2024-0732,MetroMart Holdings - Solution #732,Urban Solutions 93,MetroMart Holdings,2024-02-09,LIC-CLOUD,Cloud Storage 1TB,149,16,46.21,1282.28
Q1039,QT-2024-1039,UrbanSecurity 93 - Solution #1039,Skyline Logistics 52,UrbanSecurity 93,2024-02-09,SRV-PRO,Processing Server Large,5999,20,32.24,81296.08
Q1039,QT-2024-1039,UrbanSecurity 93 - Solution #1039,Skyline Logistics 52,UrbanSecurity 93,2024-02-09,LIC-ANALYTICS,Analytics License Per Device,99,17,5.04,1598.13
Q1039,QT-2024-1039,UrbanSecurity 93 - Solution #1039,Skyline Logistics 52,UrbanSecurity 93,2024-02-09,SRV-PRO,Processing Server Large,5999,17,6.84,95011.29
Q0148,QT-2024-0148,Summit Stores 79 - Solution #148,Pioneer Stores 19,Summit Stores 79,2024-02-10,RAD-200,Radio Handheld Pro,499,17,19.18,6856.15
Q0148,QT-2024-0148,Summit Stores 79 - Solution #148,Pioneer Stores 19,Summit Stores 79,2024-02-10,RAD-100,Radio Handheld Basic,299,18,13.44,4658.58
Q0148,QT-2024-0148,Summit Stores 79 - Solution #148,Pioneer Stores 19,Summit Stores 79,2024-02-10,CAM-1000,Indoor 1080p Camera,199,3,12.78,520.69
Q0148,QT-2024-0148,Summit Stores 79 - Solution #148,Pioneer Stores 19,Summit Stores 79,2024-02-10,LIC-ANALYTICS,Analytics License Per Device,99,18,8.17,1636.43
Q0528,QT-2024-0528,Urban Stores 9 - Solution #528,Prime Holdings 31,Urban Stores 9,2024-02-10,RAD-100,Radio Handheld Basic,299,10,9.78,2697.66
Q0528,QT-2024-0528,Urban Stores 9 - Solution #528,Prime Holdings 31,Urban Stores 9,2024-02-10,LIC-ANALYTICS,Analytics License Per Device,99,14,6.23,1299.67
Q0528,QT-2024-0528,Urban Stores 9 - Solution #528,Prime Holdings 31,Urban Stores 9,2024-02-10,LIC-ANALYTICS,Analytics License Per Device,99,15,9.62,1342.19
